"zone","state","sector","lga","ea","hhid","qa_type","dist_road2","dist_popcenter2","dist_market","dist_border2","dist_admctr","af_bio_1","af_bio_8","af_bio_12","af_bio_13","af_bio_16","fsrad3_agpct","fsrad3_lcmaj","ssa_aez09","afmnslp_pct","srtm_nga","twi_nga","srtm_nga_5_15","sq1","sq2","sq3","sq4","sq5","sq6","sq7","anntot_avg","wetQ_avg","wetQ_avgstart","h2012_tot","h2012_wetQ","h2012_wetQstart","eviarea_avg","evimax_avg","grn_avg","sen_avg","h2012_eviarea","h2012_evimax","h2012_grn","h2012_sen","LAT_DD_MOD","LON_DD_MOD","distY1Y2"
6,30,1,3002,1264,300148,1,0.46,16.57,15.69,165.65,15.69,262,254,1271,187,490,10,110,313,4.72,264,13,6,1,1,3,1,1,1,3,1145,515,17,1263,540,11,49.8,0.4747,82,317,50.6,0.4862,64,320,7.53436805391,3.92693336156,
6,30,1,3002,1264,300149,1,0.45,16.59,15.7,165.66,15.7,262,254,1271,187,490,10,110,313,4.72,264,15,6,1,1,3,1,1,1,3,1145,515,17,1263,540,11,49.8,0.4747,82,317,50.6,0.4862,64,320,7.53436805391,3.92693336156,
6,30,1,3002,1264,300150,1,0.45,16.6,15.72,165.67,15.72,262,254,1271,187,490,10,110,313,4.72,264,15,6,1,1,3,1,1,1,3,1145,515,17,1263,540,11,49.8,0.4747,82,317,50.6,0.4862,64,320,7.53436805391,3.92693336156,
6,30,1,3030,946,300151,1,0.89,1.1,51.69,192.48,51.69,261,248,1185,194,452,1,110,313,4.3,280,12,6,2,1,2,1,1,1,2,1184,553,19,1266,539,10,49.8,0.4747,82,317,50.6,0.4862,64,320,7.86320958848,3.91913721389,
6,30,1,3030,946,300152,2,0.87,1.12,51.67,192.45,51.67,261,248,1185,194,452,1,110,313,4.3,280,12,6,2,1,2,1,1,1,2,1184,553,19,1266,539,10,49.8,0.4747,82,317,50.6,0.4862,64,320,7.86320958848,3.91913721389,
6,30,1,3030,946,300153,2,0.87,1.12,51.67,192.45,51.67,261,248,1185,194,452,1,110,313,4.3,280,12,6,2,1,2,1,1,1,2,1184,553,19,1266,539,10,49.8,0.4747,82,317,50.6,0.4862,64,320,7.86320958848,3.91913721389,
6,30,1,3030,946,300154,2,0.87,1.12,51.67,192.45,51.67,261,248,1185,194,452,1,110,313,4.3,280,12,6,2,1,2,1,1,1,2,1184,553,19,1266,539,10,49.8,0.4747,82,317,50.6,0.4862,64,320,7.86320958848,3.91913721389,
6,30,1,3030,946,300156,2,0.87,1.15,51.72,192.47,51.72,261,248,1185,194,452,1,110,313,4.3,280,14,6,2,1,2,1,1,1,2,1184,553,19,1265,539,10,49.8,0.4747,82,317,50.6,0.4862,64,320,7.86320958848,3.91913721389,
6,30,1,3030,946,300157,2,0.87,1.15,51.72,192.47,51.72,261,248,1185,194,452,1,110,313,4.3,280,14,6,2,1,2,1,1,1,2,1184,553,19,1265,539,10,49.8,0.4747,82,317,50.6,0.4862,64,320,7.86320958848,3.91913721389,
6,30,1,3030,946,300158,1,0.87,1.14,51.71,192.47,51.71,261,248,1185,194,452,1,110,313,4.3,280,14,6,2,1,2,1,1,1,2,1184,553,19,1265,539,10,49.8,0.4747,82,317,50.6,0.4862,64,320,7.86320958848,3.91913721389,
6,30,1,3030,946,300159,1,0.86,1.17,51.74,192.47,51.74,261,248,1185,194,452,1,110,313,4.3,276,14,6,2,1,2,1,1,1,2,1184,553,19,1265,539,10,49.8,0.4747,82,317,50.6,0.4862,64,320,7.86320958848,3.91913721389,
6,30,1,3030,946,300160,1,0.87,1.13,51.7,192.47,51.7,261,248,1185,194,452,1,110,313,4.3,280,12,6,2,1,2,1,1,1,2,1184,553,19,1266,539,10,49.8,0.4747,82,317,50.6,0.4862,64,320,7.86320958848,3.91913721389,
6,30,1,3016,390,300161,1,0.22,27.72,73.82,184.08,73.82,262,255,1167,194,451,3,110,313,3.39,321,13,2,1,1,2,1,1,1,2,1101,516,18,1102,497,10,49.8,0.4747,82,317,50.6,0.4862,64,320,7.98153287211,3.59347717923,
6,30,1,3016,390,300162,1,0.21,27.73,73.79,184.06,73.79,262,255,1167,194,451,3,110,313,3.39,321,13,2,1,1,2,1,1,1,2,1101,516,18,1102,497,10,49.8,0.4747,82,317,50.6,0.4862,64,320,7.98153287211,3.59347717923,
6,30,1,3016,390,300164,1,0.16,27.73,73.76,184.02,73.76,262,255,1167,194,451,3,110,313,3.39,321,13,2,1,1,2,1,1,1,2,1101,516,18,1102,498,10,49.8,0.4747,82,317,50.6,0.4862,64,320,7.98153287211,3.59347717923,
6,30,1,3016,390,300166,1,0.19,27.69,73.83,184.06,73.83,262,255,1167,194,451,3,110,313,3.39,321,13,2,1,1,2,1,1,1,2,1101,516,18,1101,497,10,49.8,0.4747,82,317,50.6,0.4862,64,320,7.98153287211,3.59347717923,
6,30,1,3016,390,300167,2,0.21,27.71,73.82,184.07,73.82,262,255,1167,194,451,3,110,313,3.39,321,13,2,1,1,2,1,1,1,2,1101,516,18,1102,497,10,49.8,0.4747,82,317,50.6,0.4862,64,320,7.98153287211,3.59347717923,
6,30,1,3016,390,300168,2,0.21,27.71,73.82,184.07,73.82,262,255,1167,194,451,3,110,313,3.39,321,13,2,1,1,2,1,1,1,2,1101,516,18,1102,497,10,49.8,0.4747,82,317,50.6,0.4862,64,320,7.98153287211,3.59347717923,
6,30,1,3016,390,300169,1,0.22,27.67,73.86,184.09,73.86,262,255,1167,194,451,7,110,313,3.39,325,13,6,1,1,2,1,1,1,2,1101,516,18,1101,497,10,49.8,0.4747,82,317,50.6,0.4862,64,320,7.98153287211,3.59347717923,
6,30,1,3016,390,300170,1,0.24,27.7,73.86,184.11,73.86,262,255,1167,194,451,7,110,313,3.39,322,12,6,1,1,2,1,1,1,2,1101,516,18,1101,497,10,49.8,0.4747,82,317,50.6,0.4862,64,320,7.98153287211,3.59347717923,
6,30,2,3023,622,300171,1,12.2,19.15,56,205.47,51.49,262,249,1214,198,473,15,130,313,4.02,284,12,6,1,1,2,1,1,1,2,1205,561,17,1354,589,10,56,0.5516,82,324,58.8,0.5436,41,333,7.87623366503,4.13359234294,
6,30,2,3023,622,300172,2,12.2,19.16,56.02,205.49,51.48,262,249,1214,198,473,14,130,313,4.02,281,13,2,1,1,2,1,1,1,2,1205,561,17,1354,589,10,56,0.5516,82,324,58.8,0.5436,41,333,7.87623366503,4.13359234294,
6,30,2,3023,622,300173,2,12.2,19.16,56.02,205.49,51.48,262,249,1214,198,473,14,130,313,4.02,281,13,2,1,1,2,1,1,1,2,1205,561,17,1354,589,10,56,0.5516,82,324,58.8,0.5436,41,333,7.87623366503,4.13359234294,
6,30,2,3023,622,300174,2,12.2,19.16,56.02,205.49,51.48,262,249,1214,198,473,14,130,313,4.02,281,13,2,1,1,2,1,1,1,2,1205,561,17,1354,589,10,56,0.5516,82,324,58.8,0.5436,41,333,7.87623366503,4.13359234294,
6,30,2,3023,622,300175,1,12.2,19.16,56.03,205.5,51.48,262,249,1214,198,473,14,130,313,4.02,289,12,2,1,1,2,1,1,1,2,1205,561,17,1354,589,10,56,0.5516,82,324,58.8,0.5436,41,333,7.87623366503,4.13359234294,
6,30,2,3023,622,300176,1,12.18,19.15,56.06,205.52,51.49,262,249,1214,198,473,14,130,313,4.02,281,13,2,1,1,2,1,1,1,2,1205,561,17,1354,589,10,56,0.5516,82,324,58.8,0.5436,41,333,7.87623366503,4.13359234294,
6,30,2,3023,622,300177,1,12.2,19.17,56.08,205.54,51.47,262,249,1214,198,473,14,130,313,4.02,289,12,2,1,1,2,1,1,1,2,1205,561,17,1354,589,10,56,0.5516,82,324,58.8,0.5436,41,333,7.87623366503,4.13359234294,
6,30,2,3023,622,300178,1,12.19,19.19,56.12,205.58,51.46,262,249,1214,198,473,21,20,313,4.02,288,12,2,1,1,2,1,1,1,2,1205,562,17,1355,589,10,56,0.5516,82,324,58.8,0.5436,41,333,7.87623366503,4.13359234294,
6,30,2,3023,622,300179,1,11.81,19.24,55.26,204.89,51.31,261,248,1216,198,474,16,130,313,4.03,270,17,6,1,1,2,1,1,1,2,1203,561,17,1352,587,10,56,0.5516,82,324,58.8,0.5436,41,333,7.87623366503,4.13359234294,
6,30,2,3023,622,300180,1,12.22,19.15,55.97,205.45,51.48,262,249,1214,198,473,15,130,313,4.02,284,12,6,1,1,2,1,1,1,2,1205,561,17,1354,589,10,56,0.5516,82,324,58.8,0.5436,41,333,7.87623366503,4.13359234294,
6,30,2,3033,554,300182,1,13.44,26.19,98.34,249.18,98.34,260,246,1233,216,505,0,130,313,3.33,373,13,6,1,1,1,1,1,1,2,1275,602,18,1406,653,10,49.8,0.4747,82,317,50.6,0.4862,64,320,8.1299959029,4.3959858225,
6,30,2,3033,554,300183,1,13.45,26.18,98.34,249.17,98.34,260,246,1233,216,505,0,130,313,3.33,373,13,6,1,1,1,1,1,1,2,1275,602,18,1406,653,10,49.8,0.4747,82,317,50.6,0.4862,64,320,8.1299959029,4.3959858225,
6,30,2,3033,0,300184,4,13.44,26.17,98.33,249.17,98.33,260,246,1233,216,505,0,130,313,3.33,376,13,6,1,1,1,1,1,1,2,1275,602,18,1406,653,10,49.8,0.4747,82,317,50.6,0.4862,64,320,8.1299959029,4.3959858225,
6,30,2,3033,554,300185,1,13.44,26.17,98.33,249.16,98.33,260,246,1233,216,505,0,130,313,3.33,373,13,6,1,1,1,1,1,1,2,1275,602,18,1406,653,10,49.8,0.4747,82,317,50.6,0.4862,64,320,8.1299959029,4.3959858225,
6,30,2,3033,554,300186,1,13.43,26.18,98.33,249.16,98.33,260,246,1233,216,505,0,130,313,3.33,372,14,6,1,1,1,1,1,1,2,1275,602,18,1406,653,10,49.8,0.4747,82,317,50.6,0.4862,64,320,8.1299959029,4.3959858225,
6,30,2,3033,554,300187,1,13.04,25.91,97.99,248.79,97.99,260,246,1233,216,505,2,130,313,3.33,374,13,6,1,1,1,1,1,1,2,1275,602,18,1405,652,10,49.8,0.4747,82,317,50.6,0.4862,64,320,8.1299959029,4.3959858225,
6,30,2,3033,554,300188,1,13.07,25.93,98.01,248.82,98.01,260,246,1233,216,505,2,130,313,3.33,374,13,6,1,1,1,1,1,1,2,1275,602,18,1405,653,10,49.8,0.4747,82,317,50.6,0.4862,64,320,8.1299959029,4.3959858225,
6,30,2,3033,554,300190,3,13.21,26.01,98.12,248.94,98.12,260,246,1233,216,505,2,130,313,3.33,373,14,6,1,1,1,1,1,1,2,1275,602,18,1406,653,10,49.8,0.4747,82,317,50.6,0.4862,64,320,8.1299959029,4.3959858225,
6,30,2,3015,1688,300191,1,12.41,13.64,146.82,302.97,111.07,261,243,1164,230,558,0,130,313,1.99,398,13,2,1,1,2,1,1,1,2,1105,528,18,1118,502,10,60.8,0.4603,103,297,58.5,0.4458,92,303,9.08945959452,3.78671717101,
6,30,2,3015,1688,300192,1,12.42,13.66,146.84,302.96,111.09,261,243,1164,230,558,0,130,313,1.99,398,13,2,1,1,2,1,1,1,2,1105,528,18,1118,502,10,60.8,0.4603,103,297,58.5,0.4458,92,303,9.08945959452,3.78671717101,
6,30,2,3015,1688,300193,1,12.39,13.61,146.79,302.95,111.07,261,243,1164,230,558,0,130,313,1.99,396,14,2,1,1,2,1,1,1,2,1105,528,18,1118,502,10,60.8,0.4603,103,297,58.5,0.4458,92,303,9.08945959452,3.78671717101,
6,30,2,3015,1688,300194,1,12.48,13.7,146.88,302.93,111.15,261,243,1164,230,558,0,130,313,1.99,398,13,2,1,1,2,1,1,1,2,1105,528,18,1118,502,10,60.8,0.4603,103,297,58.5,0.4458,92,303,9.08945959452,3.78671717101,
6,30,2,3015,1688,300195,1,12.45,13.68,146.86,302.95,111.12,261,243,1164,230,558,0,130,313,1.99,398,13,2,1,1,2,1,1,1,2,1105,528,18,1118,502,10,60.8,0.4603,103,297,58.5,0.4458,92,303,9.08945959452,3.78671717101,
6,30,2,3015,1688,300196,1,12.47,13.7,146.88,302.94,111.13,261,243,1164,230,558,0,130,313,1.99,398,13,2,1,1,2,1,1,1,2,1105,528,18,1118,502,10,60.8,0.4603,103,297,58.5,0.4458,92,303,9.08945959452,3.78671717101,
6,30,2,3015,1688,300197,1,12.43,13.67,146.85,302.98,111.09,261,243,1164,230,558,0,130,313,1.99,398,13,2,1,1,2,1,1,1,2,1105,528,18,1118,502,10,60.8,0.4603,103,297,58.5,0.4458,92,303,9.08945959452,3.78671717101,
6,30,2,3015,1688,300198,1,12.46,13.69,146.87,302.93,111.13,261,243,1164,230,558,0,130,313,1.99,398,13,2,1,1,2,1,1,1,2,1105,528,18,1118,502,10,60.8,0.4603,103,297,58.5,0.4458,92,303,9.08945959452,3.78671717101,
6,30,2,3015,1688,300199,1,12.48,13.7,146.87,302.91,111.16,260,242,1165,231,560,0,130,313,2.48,400,13,2,1,1,1,2,1,1,1,1105,528,18,1118,502,10,60.8,0.4603,103,297,58.5,0.4458,92,303,9.08945959452,3.78671717101,
6,30,2,3015,1688,300200,1,12.47,13.69,146.87,302.92,111.14,261,243,1164,230,558,0,130,313,1.99,398,13,2,1,1,2,1,1,1,2,1105,528,18,1118,502,10,60.8,0.4603,103,297,58.5,0.4458,92,303,9.08945959452,3.78671717101,
6,30,1,3032,1088,300201,1,1.51,3.39,153.8,250.09,153.8,255,237,1182,221,525,0,110,313,4.4,495,13,6,1,1,2,2,1,1,2,1144,540,17,1033,439,22,49.8,0.4747,82,317,50.6,0.4862,64,320,8.67984677076,3.39735353797,
6,30,1,3032,1088,300202,1,0.66,2.61,154.14,249.88,154.14,256,237,1178,221,524,0,110,313,5.03,484,14,6,1,1,2,2,1,1,2,1144,541,17,1031,438,22,49.8,0.4747,82,317,50.6,0.4862,64,320,8.67984677076,3.39735353797,
6,30,1,3032,1088,300203,1,1.5,3.44,153.85,250.16,153.85,255,237,1182,221,525,0,110,313,4.4,495,13,6,1,1,2,2,1,1,2,1144,540,17,1033,439,22,49.8,0.4747,82,317,50.6,0.4862,64,320,8.67984677076,3.39735353797,
6,30,1,3032,1088,300204,4,2.53,4.59,150.38,247.29,150.38,254,236,1184,221,523,0,130,313,3.28,491,12,6,1,1,2,2,1,1,2,1141,539,17,1038,442,22,49.8,0.4747,82,317,50.6,0.4862,64,320,8.67984677076,3.39735353797,
6,30,1,3032,1088,300205,2,1.47,3.47,153.93,250.24,153.93,255,237,1182,221,525,0,110,313,4.4,492,13,6,1,1,2,2,1,1,2,1144,540,17,1033,439,22,49.8,0.4747,82,317,50.6,0.4862,64,320,8.67984677076,3.39735353797,
6,30,1,3032,1088,300206,4,1.47,3.47,153.93,250.24,153.93,255,237,1182,221,525,0,110,313,4.4,492,13,6,1,1,2,2,1,1,2,1144,540,17,1033,439,22,49.8,0.4747,82,317,50.6,0.4862,64,320,8.67984677076,3.39735353797,
6,30,1,3032,1088,300207,1,0.66,2.8,154.32,250.11,154.32,256,237,1178,221,524,0,110,313,5.03,481,13,6,1,1,2,2,1,1,2,1145,541,16,1031,438,10,49.8,0.4747,82,317,50.6,0.4862,64,320,8.67984677076,3.39735353797,
6,30,1,3032,1088,300208,1,1.56,3.62,153.94,250.33,153.94,255,237,1182,221,525,0,110,313,4.4,484,14,6,1,1,2,2,1,1,2,1145,540,17,1034,440,22,49.8,0.4747,82,317,50.6,0.4862,64,320,8.67984677076,3.39735353797,
6,30,1,3032,1088,300209,1,0.34,1.89,153.72,249.15,153.72,254,236,1186,222,527,0,110,313,3.46,496,13,6,1,1,2,2,1,1,2,1144,540,17,1030,438,22,49.8,0.4747,82,317,50.6,0.4862,64,320,8.67984677076,3.39735353797,
6,30,1,3032,1088,300210,1,1.54,3.56,153.91,250.27,153.91,255,237,1182,221,525,0,110,313,4.4,489,13,6,1,1,2,2,1,1,2,1145,540,17,1034,440,22,49.8,0.4747,82,317,50.6,0.4862,64,320,8.67984677076,3.39735353797,
6,30,2,3032,520,300211,2,46.67,45.32,173.77,238.5,173.77,265,246,1136,205,509,0,130,313,3.82,311,13,6,1,1,2,2,1,1,2,1141,543,18,1047,459,22,49.8,0.4747,82,317,50.6,0.4862,64,320,8.65495911471,2.96908456774,
6,30,2,3032,520,300212,2,46.67,45.32,173.77,238.5,173.77,265,246,1136,205,509,0,130,313,3.82,311,13,6,1,1,2,2,1,1,2,1141,543,18,1047,459,22,49.8,0.4747,82,317,50.6,0.4862,64,320,8.65495911471,2.96908456774,
6,30,2,3032,520,300213,1,46.65,45.3,173.76,238.51,173.76,265,246,1136,205,509,0,130,313,3.82,312,13,6,1,1,2,2,1,1,2,1141,543,18,1047,459,22,49.8,0.4747,82,317,50.6,0.4862,64,320,8.65495911471,2.96908456774,
6,30,2,3032,520,300214,1,46.63,45.28,173.74,238.5,173.74,265,246,1136,205,509,0,130,313,3.82,312,13,6,1,1,2,2,1,1,2,1141,543,18,1047,459,22,49.8,0.4747,82,317,50.6,0.4862,64,320,8.65495911471,2.96908456774,
6,30,2,3032,520,300215,1,46.96,45.62,174.16,238.74,174.16,265,246,1136,205,509,0,130,313,3.82,309,13,6,1,1,2,2,1,1,2,1141,543,18,1047,460,22,49.8,0.4747,82,317,50.6,0.4862,64,320,8.65495911471,2.96908456774,
6,30,2,3032,520,300217,1,47.47,46.19,174.74,238.99,174.74,266,247,1129,204,506,0,130,313,4.61,302,13,6,1,1,2,2,1,1,2,1141,544,18,1047,460,22,49.8,0.4747,82,317,50.6,0.4862,64,320,8.65495911471,2.96908456774,
6,30,2,3032,520,300218,1,47.09,45.76,174.29,238.78,174.29,265,246,1136,205,509,0,130,313,3.82,308,13,6,1,1,2,2,1,1,2,1141,543,18,1047,460,22,49.8,0.4747,82,317,50.6,0.4862,64,320,8.65495911471,2.96908456774,
6,30,2,3032,520,300220,1,46.15,44.81,173.28,238.32,173.28,264,245,1139,206,511,0,130,313,3.96,314,14,6,1,1,2,2,1,1,2,1141,542,18,1046,459,22,49.8,0.4747,82,317,50.6,0.4862,64,320,8.65495911471,2.96908456774,
6,30,2,3004,216,300221,1,18.92,22.79,114.28,221.74,114.28,261,242,1161,209,475,0,110,313,3.47,360,15,6,1,1,2,2,1,1,2,1122,537,18,1055,484,23,49.8,0.4747,82,317,50.6,0.4862,64,320,8.32841838002,3.56125462387,
6,30,2,3004,216,300222,1,19.04,22.55,114.6,222.06,114.6,261,242,1161,209,475,0,60,313,3.47,359,13,2,1,1,2,2,1,1,2,1122,537,18,1055,484,23,49.8,0.4747,82,317,50.6,0.4862,64,320,8.32841838002,3.56125462387,
6,30,2,3004,0,300223,4,0.22,0.28,134.52,230.85,134.52,263,244,1149,210,490,0,130,313,3.11,334,13,6,1,1,2,2,1,1,2,1120,528,17,1025,453,23,49.8,0.4747,82,317,50.6,0.4862,64,320,8.47107136179,3.39539400143,22.2873
6,30,2,3004,216,300225,1,18.96,22.68,114.42,221.87,114.42,261,242,1161,209,475,0,60,313,3.47,361,13,2,1,1,2,2,1,1,2,1122,537,18,1054,484,23,49.8,0.4747,82,317,50.6,0.4862,64,320,8.32841838002,3.56125462387,
6,30,2,3004,216,300226,1,18.99,22.74,114.37,221.85,114.37,261,242,1161,209,475,0,60,313,3.47,360,14,2,1,1,2,2,1,1,2,1122,537,18,1055,484,23,49.8,0.4747,82,317,50.6,0.4862,64,320,8.32841838002,3.56125462387,
6,30,2,3004,216,300227,1,19.01,22.65,114.48,221.95,114.48,261,242,1161,209,475,0,60,313,3.47,358,15,2,1,1,2,2,1,1,2,1122,537,18,1055,484,23,49.8,0.4747,82,317,50.6,0.4862,64,320,8.32841838002,3.56125462387,
6,30,2,3004,216,300228,1,19.02,22.63,114.51,221.97,114.51,261,242,1161,209,475,0,60,313,3.47,358,15,2,1,1,2,2,1,1,2,1122,537,18,1055,484,23,49.8,0.4747,82,317,50.6,0.4862,64,320,8.32841838002,3.56125462387,
6,30,2,3004,216,300229,4,19.03,22.66,114.48,221.96,114.48,261,242,1161,209,475,0,60,313,3.47,358,15,2,1,1,2,2,1,1,2,1122,537,18,1055,484,23,49.8,0.4747,82,317,50.6,0.4862,64,320,8.32841838002,3.56125462387,
6,30,2,3004,216,300230,1,18.99,22.68,114.43,221.9,114.43,261,242,1161,209,475,0,60,313,3.47,361,13,2,1,1,2,2,1,1,2,1122,537,18,1055,484,23,49.8,0.4747,82,317,50.6,0.4862,64,320,8.32841838002,3.56125462387,
1,31,1,3105,2914,310001,1,0.93,3.53,3.44,319.69,3.44,225,211,1337,295,793,0,190,323,4.96,1245,15,8,3,2,1,2,1,1,1,1277,674,17,1476,774,13,80.1,0.4419,110,285,73,0.4328,114,285,9.89311364116,8.86683118559,
1,31,1,3105,2914,310002,1,0.62,3.39,3.19,319.67,3.19,226,212,1336,295,793,0,190,323,3.95,1256,13,3,3,2,1,2,1,1,1,1274,673,17,1474,773,13,80.1,0.4419,110,285,73,0.4328,114,285,9.89311364116,8.86683118559,
1,31,1,3105,2914,310003,1,1,3.52,3.48,319.64,3.48,225,211,1337,295,793,0,190,323,4.87,1252,12,8,3,2,1,2,1,1,1,1278,674,17,1476,774,13,80.1,0.4419,110,285,73,0.4328,114,285,9.89311364116,8.86683118559,
1,31,1,3105,2914,310004,1,0.99,3.58,3.5,319.71,3.5,225,211,1337,295,793,0,190,323,4.96,1245,15,8,3,2,1,2,1,1,1,1278,674,17,1476,774,13,80.1,0.4419,110,285,73,0.4328,114,285,9.89311364116,8.86683118559,
1,31,1,3105,2914,310005,1,0.89,3.64,3.51,319.82,3.51,225,211,1337,295,793,0,190,323,4.96,1247,15,8,3,2,1,2,1,1,1,1277,674,17,1476,773,13,80.1,0.4419,110,285,73,0.4328,114,285,9.89311364116,8.86683118559,
1,31,1,3105,2914,310006,1,0.99,3.55,3.49,319.68,3.49,225,211,1337,295,793,0,190,323,4.96,1252,12,8,3,2,1,2,1,1,1,1277,674,17,1476,774,13,80.1,0.4419,110,285,73,0.4328,114,285,9.89311364116,8.86683118559,
1,31,1,3105,2914,310007,1,0.97,3.58,3.49,319.72,3.49,225,211,1337,295,793,0,190,323,4.96,1245,15,8,3,2,1,2,1,1,1,1277,674,17,1476,774,13,80.1,0.4419,110,285,73,0.4328,114,285,9.89311364116,8.86683118559,
1,31,1,3105,2914,310008,1,0.98,3.5,3.45,319.62,3.45,226,212,1339,297,796,0,190,323,4.87,1244,15,8,3,2,1,2,1,1,1,1277,674,17,1476,774,13,80.1,0.4419,110,285,73,0.4328,114,285,9.89311364116,8.86683118559,
1,31,1,3105,2914,310009,1,0.89,3.49,3.4,319.66,3.4,225,211,1337,295,793,0,190,323,4.96,1245,16,8,3,2,1,2,1,1,1,1277,674,17,1476,774,13,80.1,0.4419,110,285,73,0.4328,114,285,9.89311364116,8.86683118559,
1,31,1,3105,2914,310010,1,0.86,3.49,3.38,319.68,3.38,225,211,1337,295,793,0,190,323,4.96,1245,16,8,3,2,1,2,1,1,1,1276,674,17,1475,774,13,80.1,0.4419,110,285,73,0.4328,114,285,9.89311364116,8.86683118559,
1,31,2,3101,604,310011,1,0.24,17.32,30.68,348.33,30.68,221,207,1349,290,789,21,20,323,2.13,1278,13,3,3,2,1,2,1,1,1,1289,650,15,1535,722,14,80.1,0.4419,110,285,73,0.4328,114,285,9.61002863215,8.87897461467,
1,31,2,3101,604,310012,1,0.23,17.37,30.73,348.38,30.73,221,207,1349,290,789,21,20,323,2.13,1277,15,3,3,2,1,2,1,1,1,1289,650,15,1535,722,14,80.1,0.4419,110,285,73,0.4328,114,285,9.61002863215,8.87897461467,
1,31,2,3101,604,310013,1,0.19,17.41,30.78,348.43,30.78,221,207,1349,290,789,18,20,323,2.13,1277,15,3,3,2,1,2,1,1,1,1289,650,15,1536,722,14,80.1,0.4419,110,285,73,0.4328,114,285,9.61002863215,8.87897461467,
1,31,2,3101,604,310014,1,0.23,17.41,30.77,348.42,30.77,221,207,1349,290,789,18,20,323,2.13,1277,15,3,3,2,1,2,1,1,1,1289,650,15,1536,722,14,80.1,0.4419,110,285,73,0.4328,114,285,9.61002863215,8.87897461467,
1,31,2,3101,604,310015,1,0.21,17.42,30.78,348.43,30.78,221,207,1349,290,789,18,20,323,2.13,1277,15,3,3,2,1,2,1,1,1,1289,650,15,1536,722,14,80.1,0.4419,110,285,73,0.4328,114,285,9.61002863215,8.87897461467,
1,31,2,3101,604,310016,1,0.21,17.43,30.8,348.45,30.8,221,207,1349,290,789,18,20,323,2.13,1277,15,3,3,2,1,2,1,1,1,1289,650,15,1536,722,14,80.1,0.4419,110,285,73,0.4328,114,285,9.61002863215,8.87897461467,
1,31,2,3101,604,310017,1,0.21,17.35,30.72,348.37,30.72,221,207,1349,290,789,21,20,323,2.13,1277,15,3,3,2,1,2,1,1,1,1289,650,15,1535,722,14,80.1,0.4419,110,285,73,0.4328,114,285,9.61002863215,8.87897461467,
1,31,2,3101,604,310018,1,0.2,17.32,30.7,348.35,30.7,221,207,1349,290,789,21,20,323,2.13,1278,13,3,3,2,1,2,1,1,1,1289,650,15,1535,722,14,80.1,0.4419,110,285,73,0.4328,114,285,9.61002863215,8.87897461467,
1,31,2,3101,604,310019,1,0.19,17.43,30.8,348.45,30.8,221,207,1349,290,789,18,20,323,2.13,1277,13,3,3,2,1,2,1,1,1,1289,650,15,1536,722,14,80.1,0.4419,110,285,73,0.4328,114,285,9.61002863215,8.87897461467,
1,31,2,3101,604,310020,1,0.19,17.39,30.77,348.42,30.77,221,207,1349,290,789,21,20,323,2.13,1277,15,3,3,2,1,2,1,1,1,1289,650,15,1536,722,14,80.1,0.4419,110,285,73,0.4328,114,285,9.61002863215,8.87897461467,
1,31,2,3115,680,310021,1,0.11,20.68,34.56,349.49,34.56,224,210,1399,298,809,35,20,323,4.75,1214,13,8,3,2,1,1,1,1,1,1368,687,16,1595,747,14,80.1,0.4419,110,285,73,0.4328,114,285,9.64891389659,8.78061607023,
1,31,2,3115,680,310022,1,0.09,20.56,34.45,349.42,34.45,224,210,1399,298,809,35,20,323,4.75,1208,12,8,3,2,1,1,1,1,1,1367,686,16,1594,747,14,80.1,0.4419,110,285,73,0.4328,114,285,9.64891389659,8.78061607023,
1,31,2,3115,680,310023,1,0.1,20.54,34.43,349.4,34.43,224,210,1399,298,809,35,20,323,4.75,1208,12,8,3,2,1,1,1,1,1,1367,686,16,1594,747,14,80.1,0.4419,110,285,73,0.4328,114,285,9.64891389659,8.78061607023,
1,31,2,3115,680,310024,1,0.11,20.54,34.43,349.4,34.43,224,210,1399,298,809,35,20,323,4.75,1212,12,8,3,2,1,1,1,1,1,1367,686,16,1594,747,14,80.1,0.4419,110,285,73,0.4328,114,285,9.64891389659,8.78061607023,
1,31,2,3115,680,310025,2,0.05,20.57,34.47,349.46,34.47,224,210,1399,298,809,35,20,323,4.75,1208,12,8,3,2,1,1,1,1,1,1367,686,16,1594,747,14,80.1,0.4419,110,285,73,0.4328,114,285,9.64891389659,8.78061607023,
1,31,2,3115,680,310026,1,0.05,20.56,34.46,349.44,34.46,224,210,1399,298,809,35,20,323,4.75,1208,12,8,3,2,1,1,1,1,1,1367,686,16,1594,747,14,80.1,0.4419,110,285,73,0.4328,114,285,9.64891389659,8.78061607023,
1,31,2,3115,680,310027,2,0.05,20.57,34.47,349.46,34.47,224,210,1399,298,809,35,20,323,4.75,1208,12,8,3,2,1,1,1,1,1,1367,686,16,1594,747,14,80.1,0.4419,110,285,73,0.4328,114,285,9.64891389659,8.78061607023,
1,31,2,3115,680,310028,1,0.02,20.61,34.51,349.49,34.51,224,210,1399,298,809,35,20,323,4.75,1208,12,8,3,2,1,1,1,1,1,1367,686,16,1594,747,14,80.1,0.4419,110,285,73,0.4328,114,285,9.64891389659,8.78061607023,
