hhid,lat_dd_mod,lon_dd_mod,dist_road2,dist_popcenter2,dist_market,dist_border2,dist_admctr,af_bio_1,af_bio_8,af_bio_12,af_bio_13,af_bio_16,popdensity,hybrid_V8,ssa_aez09,afmnslp_pct,srtm_1k,twi,sq1,sq2,sq3,sq4,sq5,sq6,sq7,anntot_avg,wetQ_avg,wetQ_avgstart,h2018_tot,h2018_wetQ,h2018_wetQstart,qstartavg,ndvi_avg,ndvi_max,h2018_ndvi_avg,h2018_ndvi_max 
99061,5.98519948,8.234415782,0,2.7,2.7,227.4,2.7,276,262,2104,315,907,238,79,313,2,24,19,2,2,1,1,1,1,1,1826,859,18,1901,934,13,26,0.396,0.483,0.389,0.462
99062,5.98519948,8.234415782,0,2.7,2.7,227.4,2.7,276,262,2104,315,907,238,79,313,2,24,19,2,2,1,1,1,1,1,1826,859,18,1901,934,13,26,0.396,0.483,0.389,0.462
99064,5.98519948,8.234415782,0,2.7,2.7,227.4,2.7,276,262,2104,315,907,238,79,313,2,24,19,2,2,1,1,1,1,1,1826,859,18,1901,934,13,26,0.396,0.483,0.389,0.462
99065,5.98519948,8.234415782,0,2.7,2.7,227.4,2.7,276,262,2104,315,907,238,79,313,2,24,19,2,2,1,1,1,1,1,1826,859,18,1901,934,13,26,0.396,0.483,0.389,0.462
99066,5.98519948,8.234415782,0,2.7,2.7,227.4,2.7,276,262,2104,315,907,238,79,313,2,24,19,2,2,1,1,1,1,1,1826,859,18,1901,934,13,26,0.396,0.483,0.389,0.462
99068,5.98519948,8.234415782,0,2.7,2.7,227.4,2.7,276,262,2104,315,907,238,79,313,2,24,19,2,2,1,1,1,1,1,1826,859,18,1901,934,13,26,0.396,0.483,0.389,0.462
99070,5.98519948,8.234415782,0,2.7,2.7,227.4,2.7,276,262,2104,315,907,238,79,313,2,24,19,2,2,1,1,1,1,1,1826,859,18,1901,934,13,26,0.396,0.483,0.389,0.462
99071,5.98519948,8.234415782,0,2.7,2.7,227.4,2.7,276,262,2104,315,907,238,79,313,2,24,19,2,2,1,1,1,1,1,1826,859,18,1901,934,13,26,0.396,0.483,0.389,0.462
99072,5.98519948,8.234415782,0,2.7,2.7,227.4,2.7,276,262,2104,315,907,238,79,313,2,24,19,2,2,1,1,1,1,1,1826,859,18,1901,934,13,26,0.396,0.483,0.389,0.462
99074,5.847911766,8.174010732,1.6,44.7,51.3,250.7,44.7,272,259,2143,321,926,364,39,313,4,61,16,2,2,1,1,1,1,1,1880,875,18,1905,879,13,26,0.372,0.476,0.403,0.481
99075,5.847911766,8.174010732,1.6,44.7,51.3,250.7,44.7,272,259,2143,321,926,364,39,313,4,61,16,2,2,1,1,1,1,1,1880,875,18,1905,879,13,26,0.372,0.476,0.403,0.481
99076,5.847911766,8.174010732,1.6,44.7,51.3,250.7,44.7,272,259,2143,321,926,364,39,313,4,61,16,2,2,1,1,1,1,1,1880,875,18,1905,879,13,26,0.372,0.476,0.403,0.481
99077,5.847911766,8.174010732,1.6,44.7,51.3,250.7,44.7,272,259,2143,321,926,364,39,313,4,61,16,2,2,1,1,1,1,1,1880,875,18,1905,879,13,26,0.372,0.476,0.403,0.481
99079,5.847911766,8.174010732,1.6,44.7,51.3,250.7,44.7,272,259,2143,321,926,364,39,313,4,61,16,2,2,1,1,1,1,1,1880,875,18,1905,879,13,26,0.372,0.476,0.403,0.481
99080,5.847911766,8.174010732,1.6,44.7,51.3,250.7,44.7,272,259,2143,321,926,364,39,313,4,61,16,2,2,1,1,1,1,1,1880,875,18,1905,879,13,26,0.372,0.476,0.403,0.481
99081,5.847911766,8.174010732,1.6,44.7,51.3,250.7,44.7,272,259,2143,321,926,364,39,313,4,61,16,2,2,1,1,1,1,1,1880,875,18,1905,879,13,26,0.372,0.476,0.403,0.481
99082,5.847911766,8.174010732,1.6,44.7,51.3,250.7,44.7,272,259,2143,321,926,364,39,313,4,61,16,2,2,1,1,1,1,1,1880,875,18,1905,879,13,26,0.372,0.476,0.403,0.481
99083,5.847911766,8.174010732,1.6,44.7,51.3,250.7,44.7,272,259,2143,321,926,364,39,313,4,61,16,2,2,1,1,1,1,1,1880,875,18,1905,879,13,26,0.372,0.476,0.403,0.481
99088,5.075523694,8.3542794,3.5,19.5,19.8,234.4,19.5,263,253,2694,413,1154,2004,44,314,7,56,15,3,2,1,1,1,1,1,2182,986,18,1766,705,16,20,0.245,0.33,0.233,0.272
99094,5.7991998,8.714229045,1.1,2.9,3.1,230.4,2.9,270,259,2437,364,1059,172,20,314,5,40,12,3,2,1,1,1,1,1,2211,1001,20,2135,855,23,25,0.345,0.453,0.35,0.432
99096,5.98519948,8.234415782,0,2.7,2.7,227.4,2.7,276,262,2104,315,907,238,79,313,2,24,19,2,2,1,1,1,1,1,1826,859,18,1901,934,13,26,0.396,0.483,0.389,0.462
99098,5.847911766,8.174010732,1.6,44.7,51.3,250.7,44.7,272,259,2143,321,926,364,39,313,4,61,16,2,2,1,1,1,1,1,1880,875,18,1905,879,13,26,0.372,0.476,0.403,0.481
100031,6.115542859,6.176619068,13.6,20.7,20.1,208.6,20.7,259,245,2026,351,867,469,64,313,2,149,13,3,2,1,1,1,1,1,1288,605,17,2267,1052,17,27,0.33,0.43,0.308,0.358
100032,6.115542859,6.176619068,13.6,20.7,20.1,208.6,20.7,259,245,2026,351,867,469,64,313,2,149,13,3,2,1,1,1,1,1,1288,605,17,2267,1052,17,27,0.33,0.43,0.308,0.358
100033,6.115542859,6.176619068,13.6,20.7,20.1,208.6,20.7,259,245,2026,351,867,469,64,313,2,149,13,3,2,1,1,1,1,1,1288,605,17,2267,1052,17,27,0.33,0.43,0.308,0.358
100034,6.115542859,6.176619068,13.6,20.7,20.1,208.6,20.7,259,245,2026,351,867,469,64,313,2,149,13,3,2,1,1,1,1,1,1288,605,17,2267,1052,17,27,0.33,0.43,0.308,0.358
100035,6.115542859,6.176619068,13.6,20.7,20.1,208.6,20.7,259,245,2026,351,867,469,64,313,2,149,13,3,2,1,1,1,1,1,1288,605,17,2267,1052,17,27,0.33,0.43,0.308,0.358
100036,6.115542859,6.176619068,13.6,20.7,20.1,208.6,20.7,259,245,2026,351,867,469,64,313,2,149,13,3,2,1,1,1,1,1,1288,605,17,2267,1052,17,27,0.33,0.43,0.308,0.358
100037,6.115542859,6.176619068,13.6,20.7,20.1,208.6,20.7,259,245,2026,351,867,469,64,313,2,149,13,3,2,1,1,1,1,1,1288,605,17,2267,1052,17,27,0.33,0.43,0.308,0.358
100038,6.115542859,6.176619068,13.6,20.7,20.1,208.6,20.7,259,245,2026,351,867,469,64,313,2,149,13,3,2,1,1,1,1,1,1288,605,17,2267,1052,17,27,0.33,0.43,0.308,0.358
100039,6.115542859,6.176619068,13.6,20.7,20.1,208.6,20.7,259,245,2026,351,867,469,64,313,2,149,13,3,2,1,1,1,1,1,1288,605,17,2267,1052,17,27,0.33,0.43,0.308,0.358
100040,6.115542859,6.176619068,13.6,20.7,20.1,208.6,20.7,259,245,2026,351,867,469,64,313,2,149,13,3,2,1,1,1,1,1,1288,605,17,2267,1052,17,27,0.33,0.43,0.308,0.358
100111,5.497851606,5.821879075,0.6,22.7,22.9,231.9,22.7,266,253,2744,463,1234,2055,39,314,1,9,15,1,1,1,3,1,1,1,1344,637,16,2272,962,24,16,0.213,0.288,0.169,0.191
100112,5.497851606,5.821879075,0.6,22.7,22.9,231.9,22.7,266,253,2744,463,1234,2055,39,314,1,9,15,1,1,1,3,1,1,1,1344,637,16,2272,962,24,16,0.213,0.288,0.169,0.191
100113,5.497851606,5.821879075,0.6,22.7,22.9,231.9,22.7,266,253,2744,463,1234,2055,39,314,1,9,15,1,1,1,3,1,1,1,1344,637,16,2272,962,24,16,0.213,0.288,0.169,0.191
100115,5.497851606,5.821879075,0.6,22.7,22.9,231.9,22.7,266,253,2744,463,1234,2055,39,314,1,9,15,1,1,1,3,1,1,1,1344,637,16,2272,962,24,16,0.213,0.288,0.169,0.191
100117,5.497851606,5.821879075,0.6,22.7,22.9,231.9,22.7,266,253,2744,463,1234,2055,39,314,1,9,15,1,1,1,3,1,1,1,1344,637,16,2272,962,24,16,0.213,0.288,0.169,0.191
100118,5.497851606,5.821879075,0.6,22.7,22.9,231.9,22.7,266,253,2744,463,1234,2055,39,314,1,9,15,1,1,1,3,1,1,1,1344,637,16,2272,962,24,16,0.213,0.288,0.169,0.191
100119,5.497851606,5.821879075,0.6,22.7,22.9,231.9,22.7,266,253,2744,463,1234,2055,39,314,1,9,15,1,1,1,3,1,1,1,1344,637,16,2272,962,24,16,0.213,0.288,0.169,0.191
100120,5.497851606,5.821879075,0.6,22.7,22.9,231.9,22.7,266,253,2744,463,1234,2055,39,314,1,9,15,1,1,1,3,1,1,1,1344,637,16,2272,962,24,16,0.213,0.288,0.169,0.191
100131,5.516103895,5.708096009,0.3,1.2,1.4,230,1.2,266,253,2797,483,1271,2069,0,314,2,7,14,2,2,1,1,1,1,1,1251,599,15,2266,1018,24,16,0.201,0.267,0.142,0.164
100132,5.516103895,5.708096009,0.3,1.2,1.4,230,1.2,266,253,2797,483,1271,2069,0,314,2,7,14,2,2,1,1,1,1,1,1251,599,15,2266,1018,24,16,0.201,0.267,0.142,0.164
100133,5.516103895,5.708096009,0.3,1.2,1.4,230,1.2,266,253,2797,483,1271,2069,0,314,2,7,14,2,2,1,1,1,1,1,1251,599,15,2266,1018,24,16,0.201,0.267,0.142,0.164
100134,5.516103895,5.708096009,0.3,1.2,1.4,230,1.2,266,253,2797,483,1271,2069,0,314,2,7,14,2,2,1,1,1,1,1,1251,599,15,2266,1018,24,16,0.201,0.267,0.142,0.164
100135,5.516103895,5.708096009,0.3,1.2,1.4,230,1.2,266,253,2797,483,1271,2069,0,314,2,7,14,2,2,1,1,1,1,1,1251,599,15,2266,1018,24,16,0.201,0.267,0.142,0.164
100136,5.516103895,5.708096009,0.3,1.2,1.4,230,1.2,266,253,2797,483,1271,2069,0,314,2,7,14,2,2,1,1,1,1,1,1251,599,15,2266,1018,24,16,0.201,0.267,0.142,0.164
100138,5.516103895,5.708096009,0.3,1.2,1.4,230,1.2,266,253,2797,483,1271,2069,0,314,2,7,14,2,2,1,1,1,1,1,1251,599,15,2266,1018,24,16,0.201,0.267,0.142,0.164
109001,6.175414091,6.520494953,0.3,0.3,59.3,483.5,0.3,260,244,1859,331,808,1021,0,313,2,203,15,2,2,1,1,1,1,1,1302,625,17,2149,1087,17,26,0.345,0.436,0.328,0.388
109002,6.175414091,6.520494953,0.3,0.3,59.3,483.5,0.3,260,244,1859,331,808,1021,0,313,2,203,15,2,2,1,1,1,1,1,1302,625,17,2149,1087,17,26,0.345,0.436,0.328,0.388
109005,6.175414091,6.520494953,0.3,0.3,59.3,483.5,0.3,260,244,1859,331,808,1021,0,313,2,203,15,2,2,1,1,1,1,1,1302,625,17,2149,1087,17,26,0.345,0.436,0.328,0.388
109006,6.175414091,6.520494953,0.3,0.3,59.3,483.5,0.3,260,244,1859,331,808,1021,0,313,2,203,15,2,2,1,1,1,1,1,1302,625,17,2149,1087,17,26,0.345,0.436,0.328,0.388
109007,6.175414091,6.520494953,0.3,0.3,59.3,483.5,0.3,260,244,1859,331,808,1021,0,313,2,203,15,2,2,1,1,1,1,1,1302,625,17,2149,1087,17,26,0.345,0.436,0.328,0.388
109008,6.175414091,6.520494953,0.3,0.3,59.3,483.5,0.3,260,244,1859,331,808,1021,0,313,2,203,15,2,2,1,1,1,1,1,1302,625,17,2149,1087,17,26,0.345,0.436,0.328,0.388
109009,6.175414091,6.520494953,0.3,0.3,59.3,483.5,0.3,260,244,1859,331,808,1021,0,313,2,203,15,2,2,1,1,1,1,1,1302,625,17,2149,1087,17,26,0.345,0.436,0.328,0.388
109011,6.175414091,6.520494953,0.3,0.3,59.3,483.5,0.3,260,244,1859,331,808,1021,0,313,2,203,15,2,2,1,1,1,1,1,1302,625,17,2149,1087,17,26,0.345,0.436,0.328,0.388
109012,6.175414091,6.520494953,0.3,0.3,59.3,483.5,0.3,260,244,1859,331,808,1021,0,313,2,203,15,2,2,1,1,1,1,1,1302,625,17,2149,1087,17,26,0.345,0.436,0.328,0.388
109013,5.868160498,5.790008542,4.9,3.9,9.1,232.2,3.9,266,251,2384,396,1052,444,45,313,2,18,13,2,2,1,1,1,1,1,1229,569,17,2151,917,17,24,0.261,0.346,0.228,0.274
109014,5.868160498,5.790008542,4.9,3.9,9.1,232.2,3.9,266,251,2384,396,1052,444,45,313,2,18,13,2,2,1,1,1,1,1,1229,569,17,2151,917,17,24,0.261,0.346,0.228,0.274
109016,5.868160498,5.790008542,4.9,3.9,9.1,232.2,3.9,266,251,2384,396,1052,444,45,313,2,18,13,2,2,1,1,1,1,1,1229,569,17,2151,917,17,24,0.261,0.346,0.228,0.274
109017,5.868160498,5.790008542,4.9,3.9,9.1,232.2,3.9,266,251,2384,396,1052,444,45,313,2,18,13,2,2,1,1,1,1,1,1229,569,17,2151,917,17,24,0.261,0.346,0.228,0.274
109018,5.868160498,5.790008542,4.9,3.9,9.1,232.2,3.9,266,251,2384,396,1052,444,45,313,2,18,13,2,2,1,1,1,1,1,1229,569,17,2151,917,17,24,0.261,0.346,0.228,0.274
109019,5.868160498,5.790008542,4.9,3.9,9.1,232.2,3.9,266,251,2384,396,1052,444,45,313,2,18,13,2,2,1,1,1,1,1,1229,569,17,2151,917,17,24,0.261,0.346,0.228,0.274
109020,5.868160498,5.790008542,4.9,3.9,9.1,232.2,3.9,266,251,2384,396,1052,444,45,313,2,18,13,2,2,1,1,1,1,1,1229,569,17,2151,917,17,24,0.261,0.346,0.228,0.274
109021,5.868160498,5.790008542,4.9,3.9,9.1,232.2,3.9,266,251,2384,396,1052,444,45,313,2,18,13,2,2,1,1,1,1,1,1229,569,17,2151,917,17,24,0.261,0.346,0.228,0.274
109022,5.868160498,5.790008542,4.9,3.9,9.1,232.2,3.9,266,251,2384,396,1052,444,45,313,2,18,13,2,2,1,1,1,1,1,1229,569,17,2151,917,17,24,0.261,0.346,0.228,0.274
109023,5.868160498,5.790008542,4.9,3.9,9.1,232.2,3.9,266,251,2384,396,1052,444,45,313,2,18,13,2,2,1,1,1,1,1,1229,569,17,2151,917,17,24,0.261,0.346,0.228,0.274
109025,5.946278162,5.62921958,0.8,5.4,50.3,483.9,5.4,266,252,2376,399,1046,807,0,313,2,9,13,2,2,1,1,1,1,1,1157,537,15,1951,885,17,24,0.24,0.317,0.181,0.229
109026,5.946278162,5.62921958,0.8,5.4,50.3,483.9,5.4,266,252,2376,399,1046,807,0,313,2,9,13,2,2,1,1,1,1,1,1157,537,15,1951,885,17,24,0.24,0.317,0.181,0.229
109028,5.946278162,5.62921958,0.8,5.4,50.3,483.9,5.4,266,252,2376,399,1046,807,0,313,2,9,13,2,2,1,1,1,1,1,1157,537,15,1951,885,17,24,0.24,0.317,0.181,0.229
109029,5.946278162,5.62921958,0.8,5.4,50.3,483.9,5.4,266,252,2376,399,1046,807,0,313,2,9,13,2,2,1,1,1,1,1,1157,537,15,1951,885,17,24,0.24,0.317,0.181,0.229
109030,5.946278162,5.62921958,0.8,5.4,50.3,483.9,5.4,266,252,2376,399,1046,807,0,313,2,9,13,2,2,1,1,1,1,1,1157,537,15,1951,885,17,24,0.24,0.317,0.181,0.229
109031,5.946278162,5.62921958,0.8,5.4,50.3,483.9,5.4,266,252,2376,399,1046,807,0,313,2,9,13,2,2,1,1,1,1,1,1157,537,15,1951,885,17,24,0.24,0.317,0.181,0.229
109032,5.946278162,5.62921958,0.8,5.4,50.3,483.9,5.4,266,252,2376,399,1046,807,0,313,2,9,13,2,2,1,1,1,1,1,1157,537,15,1951,885,17,24,0.24,0.317,0.181,0.229
109033,5.946278162,5.62921958,0.8,5.4,50.3,483.9,5.4,266,252,2376,399,1046,807,0,313,2,9,13,2,2,1,1,1,1,1,1157,537,15,1951,885,17,24,0.24,0.317,0.181,0.229
109034,5.946278162,5.62921958,0.8,5.4,50.3,483.9,5.4,266,252,2376,399,1046,807,0,313,2,9,13,2,2,1,1,1,1,1,1157,537,15,1951,885,17,24,0.24,0.317,0.181,0.229
109035,5.946278162,5.62921958,0.8,5.4,50.3,483.9,5.4,266,252,2376,399,1046,807,0,313,2,9,13,2,2,1,1,1,1,1,1157,537,15,1951,885,17,24,0.24,0.317,0.181,0.229
109037,6.209307714,6.291543193,0.1,10.2,52.2,473.7,10.2,258,243,1920,337,818,627,46,313,3,188,14,3,2,1,1,1,1,1,1303,613,17,2188,1061,17,27,0.333,0.439,0.284,0.319
109038,6.209307714,6.291543193,0.1,10.2,52.2,473.7,10.2,258,243,1920,337,818,627,46,313,3,188,14,3,2,1,1,1,1,1,1303,613,17,2188,1061,17,27,0.333,0.439,0.284,0.319
109039,6.209307714,6.291543193,0.1,10.2,52.2,473.7,10.2,258,243,1920,337,818,627,46,313,3,188,14,3,2,1,1,1,1,1,1303,613,17,2188,1061,17,27,0.333,0.439,0.284,0.319
109040,6.209307714,6.291543193,0.1,10.2,52.2,473.7,10.2,258,243,1920,337,818,627,46,313,3,188,14,3,2,1,1,1,1,1,1303,613,17,2188,1061,17,27,0.333,0.439,0.284,0.319
109041,6.209307714,6.291543193,0.1,10.2,52.2,473.7,10.2,258,243,1920,337,818,627,46,313,3,188,14,3,2,1,1,1,1,1,1303,613,17,2188,1061,17,27,0.333,0.439,0.284,0.319
109042,6.209307714,6.291543193,0.1,10.2,52.2,473.7,10.2,258,243,1920,337,818,627,46,313,3,188,14,3,2,1,1,1,1,1,1303,613,17,2188,1061,17,27,0.333,0.439,0.284,0.319
109043,6.209307714,6.291543193,0.1,10.2,52.2,473.7,10.2,258,243,1920,337,818,627,46,313,3,188,14,3,2,1,1,1,1,1,1303,613,17,2188,1061,17,27,0.333,0.439,0.284,0.319
109044,6.209307714,6.291543193,0.1,10.2,52.2,473.7,10.2,258,243,1920,337,818,627,46,313,3,188,14,3,2,1,1,1,1,1,1303,613,17,2188,1061,17,27,0.333,0.439,0.284,0.319
109045,6.209307714,6.291543193,0.1,10.2,52.2,473.7,10.2,258,243,1920,337,818,627,46,313,3,188,14,3,2,1,1,1,1,1,1303,613,17,2188,1061,17,27,0.333,0.439,0.284,0.319
109046,6.209307714,6.291543193,0.1,10.2,52.2,473.7,10.2,258,243,1920,337,818,627,46,313,3,188,14,3,2,1,1,1,1,1,1303,613,17,2188,1061,17,27,0.333,0.439,0.284,0.319
109047,6.209307714,6.291543193,0.1,10.2,52.2,473.7,10.2,258,243,1920,337,818,627,46,313,3,188,14,3,2,1,1,1,1,1,1303,613,17,2188,1061,17,27,0.333,0.439,0.284,0.319
109048,5.842575891,6.390295982,3.3,14.7,52,469.5,14.7,268,254,2144,371,933,359,21,313,2,24,14,2,2,1,1,1,1,1,1402,665,18,2270,1156,17,24,0.297,0.403,0.29,0.356
109049,5.842575891,6.390295982,3.3,14.7,52,469.5,14.7,268,254,2144,371,933,359,21,313,2,24,14,2,2,1,1,1,1,1,1402,665,18,2270,1156,17,24,0.297,0.403,0.29,0.356
109052,5.842575891,6.390295982,3.3,14.7,52,469.5,14.7,268,254,2144,371,933,359,21,313,2,24,14,2,2,1,1,1,1,1,1402,665,18,2270,1156,17,24,0.297,0.403,0.29,0.356
109053,5.842575891,6.390295982,3.3,14.7,52,469.5,14.7,268,254,2144,371,933,359,21,313,2,24,14,2,2,1,1,1,1,1,1402,665,18,2270,1156,17,24,0.297,0.403,0.29,0.356
109054,6.198338246,6.721043774,4.7,9.4,44.5,460.6,9.4,272,257,1753,313,780,2289,0,313,1,46,36,1,1,1,2,1,1,1,1331,635,18,2285,1235,17,20,0.236,0.292,0.231,0.269
109055,5.842575891,6.390295982,3.3,14.7,52,469.5,14.7,268,254,2144,371,933,359,21,313,2,24,14,2,2,1,1,1,1,1,1402,665,18,2270,1156,17,24,0.297,0.403,0.29,0.356
109056,5.842575891,6.390295982,3.3,14.7,52,469.5,14.7,268,254,2144,371,933,359,21,313,2,24,14,2,2,1,1,1,1,1,1402,665,18,2270,1156,17,24,0.297,0.403,0.29,0.356
109057,5.842575891,6.390295982,3.3,14.7,52,469.5,14.7,268,254,2144,371,933,359,21,313,2,24,14,2,2,1,1,1,1,1,1402,665,18,2270,1156,17,24,0.297,0.403,0.29,0.356
109058,5.842575891,6.390295982,3.3,14.7,52,469.5,14.7,268,254,2144,371,933,359,21,313,2,24,14,2,2,1,1,1,1,1,1402,665,18,2270,1156,17,24,0.297,0.403,0.29,0.356
109059,5.809926466,6.435137043,1.4,1.6,43.6,477.3,1.6,268,254,2153,372,938,119,27,313,1,23,14,2,1,1,1,1,1,1,1411,667,17,2300,1169,17,24,0.285,0.38,0.278,0.382
109060,5.670485719,6.433487485,7.4,28.5,31.1,510.4,28.5,268,254,2264,388,987,382,21,313,2,19,17,2,2,1,1,1,1,1,1471,696,17,2395,1144,17,23,0.268,0.35,0.221,0.275
109061,5.670485719,6.433487485,7.4,28.5,31.1,510.4,28.5,268,254,2264,388,987,382,21,313,2,19,17,2,2,1,1,1,1,1,1471,696,17,2395,1144,17,23,0.268,0.35,0.221,0.275
109062,5.670485719,6.433487485,7.4,28.5,31.1,510.4,28.5,268,254,2264,388,987,382,21,313,2,19,17,2,2,1,1,1,1,1,1471,696,17,2395,1144,17,23,0.268,0.35,0.221,0.275
109064,5.670485719,6.433487485,7.4,28.5,31.1,510.4,28.5,268,254,2264,388,987,382,21,313,2,19,17,2,2,1,1,1,1,1,1471,696,17,2395,1144,17,23,0.268,0.35,0.221,0.275
109065,5.670485719,6.433487485,7.4,28.5,31.1,510.4,28.5,268,254,2264,388,987,382,21,313,2,19,17,2,2,1,1,1,1,1,1471,696,17,2395,1144,17,23,0.268,0.35,0.221,0.275
109066,5.670485719,6.433487485,7.4,28.5,31.1,510.4,28.5,268,254,2264,388,987,382,21,313,2,19,17,2,2,1,1,1,1,1,1471,696,17,2395,1144,17,23,0.268,0.35,0.221,0.275
109067,5.670485719,6.433487485,7.4,28.5,31.1,510.4,28.5,268,254,2264,388,987,382,21,313,2,19,17,2,2,1,1,1,1,1,1471,696,17,2395,1144,17,23,0.268,0.35,0.221,0.275
109068,5.670485719,6.433487485,7.4,28.5,31.1,510.4,28.5,268,254,2264,388,987,382,21,313,2,19,17,2,2,1,1,1,1,1,1471,696,17,2395,1144,17,23,0.268,0.35,0.221,0.275
109069,5.670485719,6.433487485,7.4,28.5,31.1,510.4,28.5,268,254,2264,388,987,382,21,313,2,19,17,2,2,1,1,1,1,1,1471,696,17,2395,1144,17,23,0.268,0.35,0.221,0.275
109071,5.670485719,6.433487485,7.4,28.5,31.1,510.4,28.5,268,254,2264,388,987,382,21,313,2,19,17,2,2,1,1,1,1,1,1471,696,17,2395,1144,17,23,0.268,0.35,0.221,0.275
109072,5.734648234,5.750508506,0.9,17.7,47.9,511.6,17.7,267,253,2544,428,1133,515,39,313,2,10,14,2,2,1,1,1,1,1,1226,576,15,2154,933,24,20,0.236,0.314,0.201,0.284
109073,5.734648234,5.750508506,0.9,17.7,47.9,511.6,17.7,267,253,2544,428,1133,515,39,313,2,10,14,2,2,1,1,1,1,1,1226,576,15,2154,933,24,20,0.236,0.314,0.201,0.284
109074,5.734648234,5.750508506,0.9,17.7,47.9,511.6,17.7,267,253,2544,428,1133,515,39,313,2,10,14,2,2,1,1,1,1,1,1226,576,15,2154,933,24,20,0.236,0.314,0.201,0.284
109076,5.734648234,5.750508506,0.9,17.7,47.9,511.6,17.7,267,253,2544,428,1133,515,39,313,2,10,14,2,2,1,1,1,1,1,1226,576,15,2154,933,24,20,0.236,0.314,0.201,0.284
109077,5.734648234,5.750508506,0.9,17.7,47.9,511.6,17.7,267,253,2544,428,1133,515,39,313,2,10,14,2,2,1,1,1,1,1,1226,576,15,2154,933,24,20,0.236,0.314,0.201,0.284
109078,5.734648234,5.750508506,0.9,17.7,47.9,511.6,17.7,267,253,2544,428,1133,515,39,313,2,10,14,2,2,1,1,1,1,1,1226,576,15,2154,933,24,20,0.236,0.314,0.201,0.284
109079,5.734648234,5.750508506,0.9,17.7,47.9,511.6,17.7,267,253,2544,428,1133,515,39,313,2,10,14,2,2,1,1,1,1,1,1226,576,15,2154,933,24,20,0.236,0.314,0.201,0.284
109080,5.734648234,5.750508506,0.9,17.7,47.9,511.6,17.7,267,253,2544,428,1133,515,39,313,2,10,14,2,2,1,1,1,1,1,1226,576,15,2154,933,24,20,0.236,0.314,0.201,0.284
109081,5.734648234,5.750508506,0.9,17.7,47.9,511.6,17.7,267,253,2544,428,1133,515,39,313,2,10,14,2,2,1,1,1,1,1,1226,576,15,2154,933,24,20,0.236,0.314,0.201,0.284
109082,5.734648234,5.750508506,0.9,17.7,47.9,511.6,17.7,267,253,2544,428,1133,515,39,313,2,10,14,2,2,1,1,1,1,1,1226,576,15,2154,933,24,20,0.236,0.314,0.201,0.284
109083,5.734648234,5.750508506,0.9,17.7,47.9,511.6,17.7,267,253,2544,428,1133,515,39,313,2,10,14,2,2,1,1,1,1,1,1226,576,15,2154,933,24,20,0.236,0.314,0.201,0.284
109085,5.672309757,5.768696105,5.3,14,62.3,494.2,14,267,253,2597,438,1163,594,44,313,2,10,14,2,2,1,1,1,1,1,1260,597,16,2196,957,24,19,0.227,0.307,0.191,0.227
109086,5.672309757,5.768696105,5.3,14,62.3,494.2,14,267,253,2597,438,1163,594,44,313,2,10,14,2,2,1,1,1,1,1,1260,597,16,2196,957,24,19,0.227,0.307,0.191,0.227
109087,5.672309757,5.768696105,5.3,14,62.3,494.2,14,267,253,2597,438,1163,594,44,313,2,10,14,2,2,1,1,1,1,1,1260,597,16,2196,957,24,19,0.227,0.307,0.191,0.227
109088,5.672309757,5.768696105,5.3,14,62.3,494.2,14,267,253,2597,438,1163,594,44,313,2,10,14,2,2,1,1,1,1,1,1260,597,16,2196,957,24,19,0.227,0.307,0.191,0.227
109089,5.672309757,5.768696105,5.3,14,62.3,494.2,14,267,253,2597,438,1163,594,44,313,2,10,14,2,2,1,1,1,1,1,1260,597,16,2196,957,24,19,0.227,0.307,0.191,0.227
109091,5.672309757,5.768696105,5.3,14,62.3,494.2,14,267,253,2597,438,1163,594,44,313,2,10,14,2,2,1,1,1,1,1,1260,597,16,2196,957,24,19,0.227,0.307,0.191,0.227
109092,5.672309757,5.768696105,5.3,14,62.3,494.2,14,267,253,2597,438,1163,594,44,313,2,10,14,2,2,1,1,1,1,1,1260,597,16,2196,957,24,19,0.227,0.307,0.191,0.227
109093,5.672309757,5.768696105,5.3,14,62.3,494.2,14,267,253,2597,438,1163,594,44,313,2,10,14,2,2,1,1,1,1,1,1260,597,16,2196,957,24,19,0.227,0.307,0.191,0.227
109095,5.672309757,5.768696105,5.3,14,62.3,494.2,14,267,253,2597,438,1163,594,44,313,2,10,14,2,2,1,1,1,1,1,1260,597,16,2196,957,24,19,0.227,0.307,0.191,0.227
109096,5.599280584,5.708161943,6.6,17.7,58.1,494.7,17.7,267,253,2717,466,1224,845,14,313,2,9,15,2,2,1,1,1,1,1,1264,611,16,2282,1009,24,17,0.187,0.25,0.155,0.188
109099,5.599280584,5.708161943,6.6,17.7,58.1,494.7,17.7,267,253,2717,466,1224,845,14,313,2,9,15,2,2,1,1,1,1,1,1264,611,16,2282,1009,24,17,0.187,0.25,0.155,0.188
109100,5.599280584,5.708161943,6.6,17.7,58.1,494.7,17.7,267,253,2717,466,1224,845,14,313,2,9,15,2,2,1,1,1,1,1,1264,611,16,2282,1009,24,17,0.187,0.25,0.155,0.188
109101,5.599280584,5.708161943,6.6,17.7,58.1,494.7,17.7,267,253,2717,466,1224,845,14,313,2,9,15,2,2,1,1,1,1,1,1264,611,16,2282,1009,24,17,0.187,0.25,0.155,0.188
